year,country_o,country_d,sector,distance,gdp_o,gdp_d,eu_usa_fta,tariff,log_trade,trade
2023,Italy,Canada,Pharmaceuticals,3316.8322965003345,676.8893230285695,622.7407601519488,0.0,0.23118354346841513,3.537169020767614,34.36948204476762
2013,South Korea,China,Technology,11674.723517661574,230.7976558755619,122.92397651208809,0.0,0.020608096154616434,0.32150796398935033,1.3792059899641989
2019,Brazil,South Korea,Technology,5370.595512162265,395.5851527151889,254.1463264959011,0.0,0.0932056820618943,3.0310803197943117,20.719604301569227
2022,UK,India,Automotive,3616.030482636125,1799.5935997220643,152.22245781934723,0.0,0.0363933116898773,3.1189003004931206,22.621489119206082
2013,USA,China,Automotive,7469.4349533877685,1727.8663699445426,2018.2472211150543,0.0,0.018611700650074788,4.337091513834293,76.48476065273306
2012,South Korea,China,Agriculture,8459.087839631731,911.0785473124513,2576.4592572220895,0.0,0.2425458030965515,6.502623206822755,666.8887276076073
2014,Italy,China,Pharmaceuticals,12894.436297882148,3728.2072182597803,3027.3569150816525,0.0,0.020540924618024876,7.75909008355074,2342.7719084387213
2019,Japan,Canada,Manufacturing,1095.9817978134001,913.5486274525498,163.89084632478057,0.0,0.2231092336042042,4.871510938931544,130.51797267552752
2013,Germany,USA,Technology,8267.148476795684,2665.123801304486,296.15210688157146,0.0,0.1680522866992448,2.954824176113063,19.198346895092687
2019,Italy,Brazil,Technology,13159.112317526966,7699.754892530496,104.83224627927638,0.0,0.08426243633616723,5.405164352957712,222.55279468824824
2016,Australia,Brazil,Automotive,14098.779611278165,500.9054194790336,243.55641161263495,0.0,0.07154691504817928,3.2004957301438064,24.54469472674479
2014,France,Australia,Automotive,3849.833391930429,2795.460510837869,336.92886513628093,0.0,0.240329516785314,3.8899100163971636,48.90648554395553
2017,Italy,Brazil,Manufacturing,12517.036835452252,322.6192623713472,2340.2723089017622,1.0,0.003964036119201293,6.542786824975844,694.218550346577
2014,India,France,Technology,11079.507563000845,371.373151766358,1675.684660407445,0.0,0.23881865929705132,3.6990961835638645,40.41076393699431
2021,USA,India,Manufacturing,1896.6132143093225,287.71588962384067,952.9833520861864,0.0,0.1697617762106199,5.227571076984893,186.33964874246465
2011,South Korea,Canada,Automotive,6936.016981783649,460.7377172363974,691.8661667026519,0.0,0.2217293851755096,4.269106134042517,71.45773342816712
2022,UK,Italy,Agriculture,14185.677219312323,295.926858004503,873.182641549548,0.0,0.20391459623701302,1.8379085209300283,6.283382944870068
2010,Japan,China,Agriculture,6939.297032913047,2219.936116025456,3475.928959318043,0.0,0.2447019042663692,8.140169001781663,3429.497410187601
2013,Italy,South Korea,Agriculture,3485.0105879302896,945.7597278300399,673.9418503423851,1.0,0.02222205105808842,4.660930433334427,105.734415227906
2021,UK,Canada,Pharmaceuticals,11643.44866271697,1500.133206666318,1879.442073440443,0.0,0.020812725803485935,1.8786232315827762,6.544488411880989
2010,France,Germany,Agriculture,4913.73133382254,6686.904438842391,1633.837930190978,0.0,0.10329874511602533,7.016191756752518,1114.534108598115
2023,Canada,Australia,Agriculture,6884.497032912058,2964.0782511112297,5328.369636127235,0.0,0.11072521874558712,6.736804966208201,842.8634519780773
2019,USA,France,Technology,5697.00849717972,328.16576444079965,3461.839214419951,1.0,0.00863961737847754,3.63651176960944,37.95919509967201
2022,UK,Germany,Manufacturing,5007.049287156814,4324.9642156936,1590.967880175993,0.0,0.07352817947602985,7.246744472718486,1403.5281782352417
2020,Australia,UK,Agriculture,8927.539165470065,203.90505147261712,595.1791021650208,0.0,0.08071618782992347,2.1388714269712166,8.48985080355213
2010,Brazil,Canada,Pharmaceuticals,11595.595410735923,52.12139376867883,219.17230411845347,0.0,0.20353341639253777,-0.7221175184202734,1.0
2010,Japan,UK,Automotive,4291.811543698117,1625.6432451096111,1801.2246395149339,0.0,0.0445204798295598,7.544026279754604,1889.422072892468
2018,Italy,China,Pharmaceuticals,9937.12846387202,48.077373881560206,253.68817802611088,0.0,0.18053720529176595,2.8234869010378327,16.83545199929913
2016,Canada,USA,Pharmaceuticals,11601.394989943545,6865.8570820551595,206.48878049020757,0.0,0.20602101199861167,3.412604908092666,30.344185211422168
2010,Japan,India,Technology,11516.988603606826,192.80933215932131,874.2813923722288,0.0,0.140429928789198,2.3470717564746,10.454910334059809
2020,Japan,China,Technology,7809.918112939034,345.86257397865575,1025.425891827493,0.0,0.14528581649837993,4.4739587828875855,87.70323474343259
2019,South Korea,Canada,Pharmaceuticals,2206.543628362434,2491.924744388902,4209.311174666724,0.0,0.2232522312328441,7.668303561539515,2139.4489215077506
2016,Canada,USA,Automotive,6583.846696445643,820.080521262769,931.4642698559435,0.0,0.06061482775437905,7.016045315912724,1114.3709072372367
2016,Japan,South Korea,Manufacturing,12301.746647865351,928.4736224495811,3637.287565501466,1.0,0.013298738626683921,8.118182572539364,3354.9178811181787
2014,Canada,UK,Automotive,7965.898193632807,451.8049462035719,340.84025361505616,0.0,0.12329755090287171,4.615317064027274,101.01985321677053
2021,USA,India,Manufacturing,14014.56487811732,4180.659385720542,132.23638612061814,0.0,0.029875269431997954,4.719384088965006,112.09918827415945
2010,Brazil,China,Pharmaceuticals,3384.8098971317354,396.1818702115861,276.9803805944604,0.0,0.14385720075201497,1.7755609901690583,5.90359206464346
2014,China,Australia,Agriculture,1949.7776642711988,209.46445353337202,157.4629372786036,1.0,0.021644443902546703,5.900210367317316,365.1142678959883
2015,Brazil,France,Pharmaceuticals,4337.1116917469835,215.2214028906136,485.6749997885405,0.0,0.10165458094669913,2.6315456300208053,13.89523019795879
2016,India,Japan,Manufacturing,2405.308749658434,741.8087451488929,600.0078243250715,0.0,0.01857973759504004,5.949277475551179,383.476168034803
2010,USA,South Korea,Manufacturing,8073.269329864897,388.4217458789503,1252.6986327911845,0.0,0.2167164585611435,3.6538191548842116,38.621887710007286
2022,USA,Brazil,Agriculture,8024.000619274169,669.8847289095208,546.0625195552803,0.0,0.15139473709694204,4.8139715597233,123.22002268934789
2011,UK,Brazil,Pharmaceuticals,7618.915558484012,113.13277261846088,507.36705813951556,0.0,0.188604083974647,2.7641652562557697,15.865790592012909
2020,USA,Italy,Manufacturing,13414.530131099538,200.78645844566316,643.5133709100488,1.0,0.011608133950355155,5.90581057606448,367.16472013414204
2012,China,France,Agriculture,2107.075991774191,977.5872892834293,326.3580674037439,0.0,0.09474944174057572,7.164589143278457,1292.830323641057
2023,Australia,Italy,Manufacturing,2756.056765439288,272.5854197294457,292.27016621059096,0.0,0.21169115764987498,3.538101441868423,34.40154382026515
2023,Germany,Japan,Technology,831.8666611457041,2217.5888031182712,1516.1283221230294,0.0,0.11977436657132723,7.847422797242765,2559.130412734295
2021,Australia,Japan,Pharmaceuticals,12270.042505044285,59.14605508207726,543.5811881249095,0.0,0.07576748187581277,-0.4815378322339048,1.0
2016,Australia,South Korea,Pharmaceuticals,6563.668364164398,386.2188522692467,154.39304890044673,1.0,0.011139080518184356,2.1080476227491913,8.23215331598568
2012,China,USA,Agriculture,9931.445713260622,557.5158112619409,76.84973850359512,0.0,0.10128178514273144,2.832173230945542,16.98232726953112
2019,Canada,France,Pharmaceuticals,7005.3138864509665,4409.938082156612,915.1564269696111,0.0,0.1313041432702829,6.175487195091757,480.8172186557755
2013,Italy,Germany,Pharmaceuticals,9661.851240106324,1276.2110678096378,8240.016904553373,0.0,0.010445692410214216,7.273135459173047,1441.0617671568082
2018,South Korea,Brazil,Manufacturing,12382.762139906188,356.59214249023336,382.5130006815004,0.0,0.04499468091376753,5.189384452672976,179.35811553699898
2020,UK,Italy,Technology,14320.110501891368,209.18224074697204,3396.1970052297643,0.0,0.06717080688457878,4.283347204704007,72.48264868280869
2014,Canada,UK,Manufacturing,3533.475512478329,447.2914102799153,610.8747274706008,0.0,0.24565177454923243,4.699618631471013,109.90525005514873
2023,India,France,Manufacturing,5778.770909540706,698.8492977561382,184.00657412874202,0.0,0.04202573429620975,3.5992352359324866,36.570256128809596
2017,Japan,Italy,Technology,12953.857949370677,159.09287434557504,2566.5720355625244,0.0,0.06192288590457239,4.5192722454809,91.76878852010506
2010,South Korea,India,Technology,12795.715696221716,4792.847163942127,230.01928624598196,0.0,0.19357841363967485,5.423104640674524,226.581485741859
2017,China,Brazil,Agriculture,8167.081179329213,2654.709694079211,594.5824711747883,0.0,0.08796887113969397,5.448438209319197,232.3949300962527
2015,Japan,Germany,Automotive,3835.2177643897653,1427.3440476563858,768.6605736462311,0.0,0.24809691478334114,8.31822379275711,4097.874865211537
2010,Brazil,China,Pharmaceuticals,5724.95064954946,880.2293488490226,480.97533767498385,0.0,0.20045130282059906,5.453718062344684,233.6251860984968
2013,China,USA,Automotive,6329.8992639733,2616.3418232543604,215.38172095540673,0.0,0.22042154281237267,4.864324600573472,129.58338850320789
2019,South Korea,Italy,Pharmaceuticals,11623.95665104584,130.45150019020147,43.30077171894621,0.0,0.1286615045201548,-0.29307452381974125,1.0
2020,Brazil,Australia,Technology,1085.1928263764348,507.0178648809103,216.00094793633966,0.0,0.24573179421298505,4.868070272069152,130.0696754749098
2021,China,Japan,Manufacturing,1701.4985355521746,6016.026552422809,6414.889371477418,0.0,0.01307216474406264,10.310588074500052,30049.102556229125
2014,USA,Australia,Agriculture,12272.35555871267,1498.515742769823,208.61119893227928,0.0,0.17737298195570467,2.646208613711024,14.100476818271384
2014,Japan,India,Manufacturing,2686.9974600837036,1364.6961434632544,247.84417604164094,0.0,0.1480289447705474,8.296475410913006,4009.7148614938205
2012,France,Brazil,Agriculture,4729.199896781364,517.5648543517942,380.3620868940804,0.0,0.10803262634637577,4.825236670051054,124.61595775851656
2016,China,Germany,Technology,11570.806370879489,288.03842522091077,546.0120032222384,0.0,0.18031138868534474,2.5863324322608734,13.280973303128524
2020,Australia,South Korea,Automotive,9526.525632527972,147.3236373688449,3774.111865872977,0.0,0.22655686174088638,1.6384867424112892,5.147374312409397
2020,Germany,Australia,Manufacturing,10810.258722282691,227.03309281867487,1127.9100184515812,0.0,0.2091433575960355,6.932276231185243,1024.8240632041743
2010,South Korea,UK,Technology,7984.588552006299,609.1673942342089,300.08941589000756,0.0,0.12417461883497186,5.6566200561862185,286.1797346275925
2018,UK,Brazil,Manufacturing,12740.440210734145,813.7146357968197,519.3396630292659,0.0,0.01816567876909076,3.6801944911518283,39.65410569531849
2014,China,Canada,Manufacturing,9994.383351394265,531.1640914704524,135.7521369383162,0.0,0.1649328243510167,1.5906514278973745,4.906944407879515
2018,Canada,UK,Automotive,9536.179447909444,8912.757912353163,2855.016029944847,0.0,0.12345392653670077,5.836885094696681,342.71016662598356
2016,UK,South Korea,Technology,13437.374815758207,520.0259903470142,933.7823835955844,0.0,0.20826689175366453,3.059984987284132,21.327236979874474
2014,UK,France,Agriculture,6725.007445951209,2969.548444093336,4445.306036125732,0.0,0.14855719101790224,3.243185368465605,25.615185736945165
2013,South Korea,France,Automotive,6465.675450590771,418.06989955059856,1606.3870923542452,0.0,0.1821766497601142,4.134435148326186,62.45430368736034
2022,Brazil,Germany,Technology,13380.029425922543,483.7497213343711,518.1050832956562,0.0,0.03608692444954099,4.3911713125456515,80.73492945476207
2014,USA,Canada,Agriculture,533.6537039024977,155.52793736146847,229.33866773265134,0.0,0.15693683809730843,6.1486393242636534,468.080048110984
2015,Italy,USA,Pharmaceuticals,14968.019544610806,304.58220078099754,169.76984501558974,0.0,0.1492772066289669,0.3132131205867501,1.3678130090775744
2019,Germany,South Korea,Agriculture,7606.140517769362,858.4672210159388,2780.255782529012,0.0,0.23547577985296064,4.720436422237913,112.21721607124323
2015,China,Australia,Manufacturing,8139.850017405191,379.89195752350093,1489.5278009744338,0.0,0.17335426555378705,5.503006063998486,245.42859855078578
2023,USA,UK,Automotive,11936.369223604079,200.04192204805108,1126.3019800319726,0.0,0.11614852710415861,4.478031761394098,88.06117658337529
2018,Australia,Brazil,Agriculture,8411.529513728497,166.76625423307036,1728.4244781728846,0.0,0.045580630757986136,6.045621152982616,422.25996407525184
2011,South Korea,Italy,Technology,11737.29758753468,8025.64585208836,49.450690914143436,0.0,0.028217929755443995,3.319507480883482,27.646730661402263
2018,Australia,Italy,Pharmaceuticals,5992.440478854064,141.57506022938196,554.3538426789937,0.0,0.023883806291379726,0.4253744530597552,1.5301632867254122
2010,UK,USA,Pharmaceuticals,7835.775873451213,246.9681051300645,158.87676680472634,0.0,0.1257591185931243,4.42972672255849,83.90848348113043
2014,Japan,France,Agriculture,7520.693585121952,146.1344134145564,766.1117447649214,0.0,0.11290108735204529,1.1625184521334866,3.1979770951160993
2014,UK,Brazil,Pharmaceuticals,6448.52321620364,87.55896152946545,1558.772845864999,0.0,0.19038775672591926,3.1820997274631284,24.097298227347903
2019,Brazil,Japan,Manufacturing,7303.732703076218,1972.6175233829015,1124.800895300099,0.0,0.21436260118795405,4.438599378067623,84.65628714566841
2013,France,Australia,Technology,9461.05245444135,175.5830021247993,3443.8188762303193,0.0,0.04663824664160157,4.44112120873028,84.87004538413385
2018,South Korea,India,Technology,3984.159734495151,17394.478728477196,1866.2724959959,0.0,0.024803252776216294,11.491184094380207,97849.32694656792
2014,Germany,Australia,Agriculture,13656.672329046036,3400.8611998514357,356.53659761155234,0.0,0.11297404182367246,7.116371645370676,1231.972281885336
2010,Germany,South Korea,Agriculture,12956.782459571554,865.315229895069,897.9633979226218,0.0,0.24591566789446093,4.236784120257671,69.18500305357156
2012,UK,China,Automotive,6814.853865819791,226.0846113612814,2745.0367580460916,0.0,0.13238964860834196,4.857450010302037,128.69561085142914
2013,USA,Brazil,Agriculture,2431.1513512164192,196.9083618821476,70.16116617264561,0.0,0.14229328202989275,4.250275406483523,70.12472249072555
2014,Germany,Brazil,Pharmaceuticals,9277.222920462445,100.64314610055975,1071.3592170090635,0.0,0.21194327055898698,2.7867207083786782,16.22771703539053
2015,Brazil,Canada,Pharmaceuticals,13483.706579949298,596.3738447729576,94.82755279956352,1.0,0.013911196802244905,1.9743776089353857,7.202135713668744
2021,Germany,Australia,Pharmaceuticals,9387.46387305737,2313.4659950749037,6535.131189941071,0.0,0.24713407976476331,7.478031780616396,1768.7560477642899
2013,USA,China,Agriculture,12062.210113321826,448.3117156318909,493.71329212274674,0.0,0.06552715452483976,1.5442695361633023,4.68454848367443
2021,Italy,South Korea,Technology,4747.0036580836895,253.4619809481796,253.76650648908398,0.0,0.23992647973332368,3.9997339700102423,54.58362721968774
2017,South Korea,India,Manufacturing,14440.441348498887,19918.41110995726,201.29547907813352,0.0,0.1537077435578954,4.524252224123811,92.2269349599211
2017,Canada,France,Pharmaceuticals,10828.598938692074,208.76932630206161,1972.5161658743066,0.0,0.02602133599681701,1.9375820832664692,6.941945615383194
2016,China,Italy,Manufacturing,5584.6778032211805,693.7198144463232,287.93642458317845,0.0,0.023138571856600825,3.5193736695560576,33.76327487303194
2011,France,Germany,Manufacturing,5374.844498581377,121.61776306187225,1041.566724053332,0.0,0.1383841620018914,4.2913837536209085,73.06750600400834
2018,Brazil,Italy,Automotive,10179.339061863611,80.16165542412,1804.7225389249434,0.0,0.13528516778753233,1.0216968356431138,2.7779044143063505
2020,Germany,South Korea,Manufacturing,1287.3979685985246,211.07316501292505,1544.1447669492482,0.0,0.18837980898260875,2.7051081733058986,14.955934435896774
2011,France,Japan,Automotive,1489.5016023161365,1029.3192887659618,589.7518350992638,0.0,0.06868498815448233,6.1377350425267085,463.0036986627129
2017,Italy,Germany,Manufacturing,5371.586304160864,3791.3054212171432,1245.0617868872503,0.0,0.223734259586215,5.160671465679231,174.28144033081034
2021,Japan,Italy,Technology,7035.922861499917,20.22395880381482,37.37950586088619,0.0,0.18139466091452155,-1.5374434991599055,1.0
2016,China,France,Automotive,8472.865619474083,1460.8235518353515,283.06625788650246,0.0,0.05205225324696777,2.341690205276593,10.398797820432206
2023,Japan,Brazil,Automotive,13478.292907633859,205.29930723598594,2347.149395087409,0.0,0.08086347121568693,3.682350963243333,39.73971093704669
2015,Brazil,UK,Manufacturing,11458.932833127996,210.40553358935858,548.192117582857,0.0,0.12516007517405217,0.7174651857380248,2.0492321986258233
2012,China,Canada,Technology,10108.194243085638,236.04275168861759,119.565789885383,0.0,0.15458157535387199,3.1333764630821817,22.951343224217425
2016,UK,India,Automotive,2361.4486834558893,2106.9555853663037,224.08131670419016,0.0,0.0851981611813625,3.337841872442178,28.15829189865605
2010,Italy,Australia,Automotive,11230.652435516267,590.7607886065263,3241.7114504716606,0.0,0.10397125033907983,7.3113646981412215,1497.2190476656738
2015,Germany,China,Manufacturing,1209.463535204739,316.97251422183774,698.2629837158455,0.0,0.07599143700370298,4.869124507803682,130.2068718807441
2013,Germany,USA,Manufacturing,905.6861518643682,332.30230783906393,370.13771250605805,0.0,0.04897327213913888,5.922533265272933,373.35632751147136
2012,UK,France,Technology,14361.444689376016,5797.286580295461,423.5678151688855,0.0,0.01900479270973169,3.995852694979024,54.37218375081194
2015,Germany,Australia,Pharmaceuticals,9631.403008620626,526.5096525062205,2617.845707577071,0.0,0.03976006530930652,8.625009805450482,5569.2173169828975
2013,China,USA,Technology,13474.312346650671,1170.651512361844,207.67912994482134,0.0,0.17813086354242275,2.327207634952528,10.24928180118575
2011,China,Germany,Pharmaceuticals,13141.21832450329,1135.7607935979029,2143.4952622539236,0.0,0.07438491047095011,7.95436727137349,2847.9857567365616
2017,Germany,UK,Agriculture,13836.178793519806,262.74338175831554,830.5605454394746,0.0,0.10354141787082675,4.795257053502741,120.9354646727001
2015,China,Brazil,Automotive,9444.235654374661,1965.7233567724927,1146.0947429845858,0.0,0.24023845985010356,4.457232089591393,86.24845041881363
2017,UK,Italy,Pharmaceuticals,5918.459158460089,189.95154947126872,2495.962992139011,0.0,0.029755624221655064,7.997397669903993,2973.2106353125687
2017,Japan,Brazil,Manufacturing,9979.500643153891,375.1153152594641,796.2685593630814,0.0,0.2326256940738224,4.70724212534411,110.74631390473287
2015,USA,Brazil,Pharmaceuticals,576.5635767480728,297.6176716809978,425.98766349410334,0.0,0.19941550379153852,5.464602132963784,236.18186743319808
2015,Germany,France,Manufacturing,5860.957547003299,1296.484438265037,455.326522317549,0.0,0.10942939051749237,4.639295111703005,103.47138610231764
2014,Italy,China,Automotive,10982.838015300702,192.84623817958678,902.9348469384593,0.0,0.1380360834202897,3.2547111338935877,25.9121283171781
2019,Australia,Germany,Agriculture,4420.198479280315,603.1821926218726,365.74578680260737,0.0,0.06324055577762883,3.4740597175362313,32.26747372810343
2021,Germany,Australia,Automotive,14825.799532848134,541.3866830717486,159.34135892477934,0.0,0.24669974283089657,3.6954244692034046,40.262659220226666
2022,Japan,India,Manufacturing,5005.260503423845,721.3059070276965,1275.4720344720754,0.0,0.07435452045452212,4.982882510182496,145.8943179846278
2014,UK,South Korea,Manufacturing,14731.41867826635,3880.6225590796676,1377.4911281243817,0.0,0.1109411740645829,5.062758788734346,158.02587552034015
2016,USA,Japan,Automotive,3917.3718425332872,3160.5089648219896,979.8612074219717,0.0,0.14281927001920133,5.255687133761602,191.65313195744102
2014,China,Italy,Automotive,12586.190100327545,893.5344137545806,248.87960770949596,0.0,0.04330222154172411,5.237356184516958,188.17195226642676
2022,Italy,South Korea,Agriculture,13776.735776357003,128.1062883200278,770.7338769992058,0.0,0.08343600775959342,1.0583137530292426,2.881507956220503
2023,Germany,South Korea,Agriculture,11532.17747491621,205.84650553054627,23373.91610944049,0.0,0.18312194501553805,5.402021838385623,221.85451703637676
2018,India,UK,Pharmaceuticals,14071.091464509831,63.64487301409963,1771.9208310648994,0.0,0.1343184203127882,4.194888917910939,66.34636127553608
2013,Australia,Canada,Pharmaceuticals,4830.801129665136,735.5163481170763,121.52093239034227,0.0,0.24463198430385658,2.492994711648093,12.097450303121523
2019,South Korea,Germany,Automotive,5517.856440312483,636.9555815596788,2077.063992071359,0.0,0.08082526315122335,6.018748486361151,411.0638216912089
2018,France,South Korea,Technology,11824.481051729053,8982.30092010545,1039.260683621201,0.0,0.18073029139572955,4.98164446379976,145.71380581626045
2022,USA,Canada,Pharmaceuticals,2588.757489909552,1286.9442066657116,1272.5236603928201,0.0,0.12076015612409863,6.761870255835005,864.2570670298979
2023,South Korea,France,Manufacturing,7411.146928443587,792.6882284680878,1897.7298753186913,0.0,0.18217175670518038,4.667629520081625,106.44511711659325
2012,China,India,Manufacturing,11027.017875005948,1520.3969164447335,440.55590746011836,0.0,0.04354158221191885,4.365865813878352,78.71752517139943
2020,Japan,India,Agriculture,2229.3701599782858,886.5956787642587,1920.3622137053796,0.0,0.06000934160708522,7.753815538476967,2330.447384112818
2023,Italy,Brazil,Automotive,13291.316751365308,139.6734492002293,61.78521371337567,0.0,0.22162288799735533,1.8290041318122707,6.227681619328974
2014,USA,South Korea,Pharmaceuticals,11802.64520288623,1316.8873306370388,854.0680990805744,0.0,0.14664394314604948,4.242437518486588,69.57724112161188
2019,Australia,Brazil,Pharmaceuticals,8106.635258725567,1193.1328405828217,366.32018329595286,0.0,0.11956289360247829,1.804133423433615,6.074704969971784
2010,USA,Germany,Agriculture,5024.12649634297,507.49021597884376,408.2712511959124,0.0,0.08094466100867746,3.700090022459734,40.45094568979376
2011,Australia,China,Automotive,1495.366478851017,222.685691885527,1424.455438035329,0.0,0.21233182346495066,1.985415906001951,7.282075414593606
2016,Canada,Brazil,Technology,12654.498049603984,1095.643389974658,916.9434139830099,0.0,0.15528912827575148,4.251083605123666,70.18142010446398
2021,UK,France,Automotive,8459.495915595126,2210.077718915905,488.1327686259113,0.0,0.05650732554253409,5.049186166412252,155.89553981913681
2018,China,Brazil,Automotive,5531.257970721902,568.9896849583523,728.8119270449993,0.0,0.24919249136430185,6.214899419613576,500.14568181476164
2022,Italy,China,Agriculture,7277.111072945411,474.18858963446183,346.1433958006034,0.0,0.06563009082744864,2.429105874222416,11.348730349867317
2018,France,USA,Agriculture,14187.93483064041,138.60519565252451,1161.1786127737298,1.0,0.003886984896442031,4.551916886761908,94.81398189807067
2018,Italy,USA,Pharmaceuticals,1477.1526861775496,1063.0301651267273,2636.291723003062,1.0,0.02067178491814253,8.893682092406705,7285.796831543798
2018,UK,India,Manufacturing,3006.603123346757,345.57803390925005,220.2013746536856,0.0,0.23344025887633146,1.9423127269111804,6.9748632857860215
2019,Australia,Canada,Automotive,2366.681614681871,733.4525596270048,293.52273007057937,0.0,0.12739611634030062,7.006448868074041,1103.7280534252345
2019,UK,South Korea,Automotive,7825.643568873835,1546.0170377339741,1557.1157413532699,0.0,0.1322885276964848,4.353297779157073,77.73439155151982
2014,Brazil,UK,Technology,9098.562376150729,1994.3017902104955,749.8687273941606,0.0,0.1491937593566727,6.055107881871564,426.28489138594074
2023,Italy,UK,Agriculture,6431.399919041296,554.0373933953855,524.8608386089697,0.0,0.05139668039824137,6.016314833236552,410.06465124742294
2017,Germany,Brazil,Technology,14277.714856049713,493.8591087564371,1851.1839282483731,0.0,0.08934862668333061,0.4605277164599615,1.584910147519119
2011,Italy,Germany,Technology,5192.883482366951,734.0390953499613,2402.0386138637305,0.0,0.2136646257281072,5.345112394393759,209.58143905393706
2021,China,Germany,Automotive,6187.426270197344,114.75404764927286,539.354474972591,0.0,0.03858254272296887,3.905560349405603,49.67790910125068
2011,Canada,China,Agriculture,5516.662694239948,418.4483246409684,247.253053349765,0.0,0.08170787232064822,3.4369960886512523,31.093415877449075
2022,India,Brazil,Technology,6032.381352722393,111.52032831783957,1070.9626121543029,0.0,0.1545748889022086,3.502542064119232,33.199740649146406
2020,UK,Brazil,Technology,13923.70343260881,1011.5089410173271,832.0042156331219,0.0,0.08236182679735173,3.9069745740812394,49.74821452825278
2021,Australia,Germany,Manufacturing,14465.672947533343,109.65634630383478,843.5863087267816,0.0,0.17390096434380392,2.621032737897906,13.74991631480289
2014,France,Italy,Technology,11185.754147597076,681.4725380836853,228.477359084706,0.0,0.20215538033857064,1.0895566275867548,2.9729556537867152
2022,China,UK,Technology,6094.833821482746,1278.9177498326337,1736.0516286631614,0.0,0.045115960712868185,4.5082588988402295,90.76365215863767
2012,Australia,South Korea,Pharmaceuticals,8737.611465479673,447.9758589004406,5410.035667079408,0.0,0.020003822812639502,5.704559632819949,300.2332380688199
2019,UK,USA,Technology,10207.262492544323,267.51478118313423,3585.0017027366375,0.0,0.13577893862268647,6.746919973821305,851.4322860639097
2016,South Korea,UK,Agriculture,4736.813293274071,568.6691515223897,1042.3387819934037,0.0,0.19355954104614465,4.155531554173832,63.78586117880802
2016,USA,South Korea,Pharmaceuticals,4766.893981513674,190.6575297985125,39.0937379640028,0.0,0.222482211310181,3.0043675469778153,20.173453298971232
2018,Canada,USA,Agriculture,555.09418736992,2967.119932067301,245.89009806716547,0.0,0.06786987129067928,8.25706750274777,3854.773397232849
2020,South Korea,Japan,Agriculture,828.836255843278,1705.0323974621595,195.37710576032947,0.0,0.0597733187979188,4.714181423753912,111.51748823452085
2011,UK,Japan,Agriculture,10237.314691031954,713.9339036031511,251.22772821464312,0.0,0.20475167084237655,3.1771507297762795,23.978335370422148
2023,Australia,Canada,Automotive,4284.232042032294,412.747723353136,297.18387108847134,0.0,0.015203028069561881,5.63300937043989,279.5019782646046
2020,France,Japan,Agriculture,8608.447485356337,756.1992525440143,1221.0773871549077,0.0,0.06930277452288855,5.600660236669981,270.6050118109607
2021,South Korea,China,Pharmaceuticals,833.6150493641164,43.514463315074465,233.0451258403694,0.0,0.1518000108672963,5.832715556181704,341.28419826763496
2016,India,UK,Pharmaceuticals,1871.0542786137314,1343.7659476332587,579.2619210474573,0.0,0.05150232721963142,7.500184060691301,1808.3752346213844
2011,China,Germany,Automotive,6306.539040092495,2145.062471877427,931.6557675241135,1.0,0.023813037834139864,9.359745499010687,11611.433044775156
2016,Japan,India,Manufacturing,1664.5332345372601,52.59291894907364,1743.9084122987465,0.0,0.202853487651303,7.4135699153406165,1658.3359110752583
2021,South Korea,France,Manufacturing,12589.579374347713,1044.1827215951268,103.43434530294509,0.0,0.20901423374602338,4.551614012794635,94.78526955954973
2023,India,South Korea,Pharmaceuticals,842.3362179671641,2984.14720875441,287.33136349752215,0.0,0.0459745003940014,9.154272592140225,9454.75049574779
2014,Australia,Italy,Automotive,10554.722847750729,84.69108365218668,3408.8686826066773,0.0,0.04708747765042467,0.46512065906786093,1.592206291424377
2014,Italy,China,Automotive,10763.123224091967,1922.260851893812,164.41130383959523,1.0,0.007765235451100944,2.9045479727774395,18.25698913062647
2012,China,Canada,Manufacturing,11107.281487987044,324.6843787816679,446.8269556110289,0.0,0.22541522862929922,3.4614155249786283,31.862046130726746
2013,Canada,India,Manufacturing,8699.200195211233,955.7434116658865,732.9219597760551,0.0,0.053697308631859876,3.356015181393494,28.67469944106604
2019,China,Germany,Automotive,1261.1141702423918,1630.9376334581061,278.45534783723593,0.0,0.16669808549972495,5.259225809618677,192.33253164710493
2010,China,South Korea,Pharmaceuticals,6220.609667208262,1962.6533626458145,1154.2657032848401,0.0,0.03346455190722472,7.745161235829364,2310.366007637196
2015,China,South Korea,Manufacturing,11027.466736400309,83.57254370425545,799.7898254240561,0.0,0.12803350842727182,-0.13688715129841045,1.0
2017,China,USA,Automotive,5482.0410137551125,393.4958409372975,727.0273739067102,1.0,0.0209521714831552,3.9475938669041857,51.810553648632855
2011,India,China,Agriculture,13421.163058457216,275.7018037849021,432.2735413986508,0.0,0.1902800066706467,3.2169758486099007,24.95254568885025
2013,France,Germany,Pharmaceuticals,8195.697550389166,2632.3972024863206,1197.3834035222915,0.0,0.17164053953875638,2.961415301181084,19.325303534508098
2013,USA,Brazil,Technology,10636.682202132766,919.2525803355577,835.3117125750472,0.0,0.13316876561008906,4.890178572302407,132.9773179970568
2022,South Korea,Italy,Pharmaceuticals,6293.661467455667,2261.7283412326424,1395.8456097539165,0.0,0.16324271604232699,7.301809522144736,1482.9809880719567
